mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_scale_pos_weight,param_subsample,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
9.984067360560099,0.15643962224324545,0.8071121085232492,0.967550106961228,0.7,0.2,0.2,2,3,1000,10,0.2,"{'colsample_bytree': 0.7, 'scale_pos_weight': 10, 'learning_rate': 0.2, 'min_child_weight': 3, 'n_estimators': 1000, 'subsample': 0.2, 'max_depth': 2, 'gamma': 0.2}",181,0.797005364968727,0.9645015214062833,0.8233362891157568,0.9690663682300674,0.8009954422168163,0.9690824312473332,0.14536086806855558,0.004876637467031894,0.011587297812307253,0.00215568549337078
18.187616109848022,0.1787099838256836,0.8635215981940281,0.9078334620560385,0.7,0.8,0.001,5,5,500,10,0.6,"{'colsample_bytree': 0.7, 'scale_pos_weight': 10, 'learning_rate': 0.001, 'min_child_weight': 5, 'n_estimators': 500, 'subsample': 0.6, 'max_depth': 5, 'gamma': 0.8}",13,0.8686700524892759,0.904354129116034,0.8546981465232416,0.9122375477813468,0.867196310898601,0.9069087092707349,0.13652975269473594,0.009502561408549602,0.006268064724660036,0.0032841486211392136
4.1108724276224775,0.08080800374348958,0.8447458908588398,0.904974000943593,0.5,0.5,0.2,1,5,800,10,0.2,"{'colsample_bytree': 0.5, 'scale_pos_weight': 10, 'learning_rate': 0.2, 'min_child_weight': 5, 'n_estimators': 800, 'subsample': 0.2, 'max_depth': 1, 'gamma': 0.5}",98,0.8439072599205506,0.9034391534391535,0.8414632825279214,0.9089074604305045,0.8488680883719052,0.9025753889611211,0.04902437570551286,0.000833802853601874,0.0030804861728895914,0.0028036404809649545
18.56122096379598,0.4562544027964274,0.787792336575539,0.9758230736203681,0.7,0.9,0.1,3,2,1500,20,0.1,"{'colsample_bytree': 0.7, 'scale_pos_weight': 20, 'learning_rate': 0.1, 'min_child_weight': 2, 'n_estimators': 1500, 'subsample': 0.1, 'max_depth': 3, 'gamma': 0.9}",196,0.786214699318065,0.9757087621373335,0.7961516022352524,0.9755281988672974,0.7810097027654279,0.9762322598564737,0.652026820510793,0.0863853598755539,0.006281241321202717,0.0002985808717753254
56.310577710469566,0.5077452659606934,0.8503259902457132,0.9907985482963048,0.9,0.2,0.01,6,6,1000,10,0.8,"{'colsample_bytree': 0.9, 'scale_pos_weight': 10, 'learning_rate': 0.01, 'min_child_weight': 6, 'n_estimators': 1000, 'subsample': 0.8, 'max_depth': 6, 'gamma': 0.2}",81,0.8489268128527167,0.9904999321665988,0.8471968814174137,0.9917445460227026,0.8548554216493148,0.9901511666996128,0.5088629757648166,0.0045346236159908215,0.0032792877054243553,0.000683906968089917
17.61161796251933,0.7330284118652344,0.8563351951583738,0.9155451747101516,0.2,0.6,0.001,9,6,1000,15,0.2,"{'colsample_bytree': 0.2, 'scale_pos_weight': 15, 'learning_rate': 0.001, 'min_child_weight': 6, 'n_estimators': 1000, 'subsample': 0.2, 'max_depth': 9, 'gamma': 0.6}",58,0.8583184091533252,0.9125619706572088,0.8511817713338626,0.9168594392686366,0.8595056343147947,0.9172141142046099,0.807114360572116,0.17829401273823886,0.003676112867249643,0.0021144074652525114
25.686772346496582,0.1928375562032064,0.8639552967531856,0.8818184905800258,0.7,0.4,0.001,3,7,1000,15,0.6,"{'colsample_bytree': 0.7, 'scale_pos_weight': 15, 'learning_rate': 0.001, 'min_child_weight': 7, 'n_estimators': 1000, 'subsample': 0.6, 'max_depth': 3, 'gamma': 0.4}",9,0.8691763786654495,0.8778465802275326,0.8540953835630641,0.8870098687557229,0.8685940155405805,0.8805990227568221,0.34331273472281726,0.0016283883337556804,0.0069760639707830575,0.0038389920978982453
38.975688457489014,0.2818436622619629,0.8646414618946925,0.8833088154981317,0.8,0.2,0.001,3,9,1500,10,0.8,"{'colsample_bytree': 0.8, 'scale_pos_weight': 10, 'learning_rate': 0.001, 'min_child_weight': 9, 'n_estimators': 1500, 'subsample': 0.8, 'max_depth': 3, 'gamma': 0.2}",5,0.8695450026882864,0.8796951373141849,0.8547418642475676,0.8884383917367945,0.8696375366222695,0.8817929174434154,0.35530462589122763,0.010047437995212306,0.007000174560365259,0.0037268918827748753
17.662575403849285,0.2657223542531331,0.8151861479974934,0.9422099119749724,0.9,0.6,0.1,2,8,1500,10,0.1,"{'colsample_bytree': 0.9, 'scale_pos_weight': 10, 'learning_rate': 0.1, 'min_child_weight': 8, 'n_estimators': 1500, 'subsample': 0.1, 'max_depth': 2, 'gamma': 0.6}",173,0.8085518452475351,0.941939841463651,0.8266031250822126,0.9428759404870911,0.8104038313961978,0.9418139539741751,0.06982398766827926,0.0022357864544412034,0.008108349090349909,0.0004737491595193536
8.03959608078003,0.17974090576171875,0.8608878879801152,0.8839930244201254,0.6,0.2,0.001,4,4,500,15,0.1,"{'colsample_bytree': 0.6, 'scale_pos_weight': 15, 'learning_rate': 0.001, 'min_child_weight': 4, 'n_estimators': 500, 'subsample': 0.1, 'max_depth': 4, 'gamma': 0.2}",33,0.864664699124663,0.878747795414462,0.852910749298582,0.8897610084831572,0.8650882973402058,0.8834702693627572,0.022402475940944844,0.02723535538461739,0.005643339142664198,0.00451129472632286
47.52646199862162,1.1859976450602214,0.8553804292704495,0.943699254405832,0.3,0.9,0.001,6,1,2000,20,0.8,"{'colsample_bytree': 0.3, 'scale_pos_weight': 20, 'learning_rate': 0.001, 'min_child_weight': 1, 'n_estimators': 2000, 'subsample': 0.8, 'max_depth': 6, 'gamma': 0.9}",65,0.855493580990914,0.9425617768474912,0.8507794135170561,0.9459792935385569,0.8598691384950927,0.9425566928314482,0.5202963226909828,0.17056918122495848,0.003711548209012645,0.001612232468116226
82.21030465761821,0.9211216767628988,0.8204377548359467,0.9999725843868932,0.6,0.6,0.1,8,2,1500,15,0.5,"{'colsample_bytree': 0.6, 'scale_pos_weight': 15, 'learning_rate': 0.1, 'min_child_weight': 2, 'n_estimators': 1500, 'subsample': 0.5, 'max_depth': 8, 'gamma': 0.6}",158,0.8183472647169177,0.9999427292284436,0.8243344460074498,0.9999870160700357,0.8186316087079446,0.9999880078622003,0.6436685211214125,0.030594852431067313,0.0027578209320774133,2.1114667531712057e-05
17.37080470720927,0.20826101303100586,0.8437020682221305,0.9169967100384097,0.7,0.4,0.1,1,6,2000,20,0.3,"{'colsample_bytree': 0.7, 'scale_pos_weight': 20, 'learning_rate': 0.1, 'min_child_weight': 6, 'n_estimators': 2000, 'subsample': 0.3, 'max_depth': 1, 'gamma': 0.4}",104,0.8445466466044428,0.9151574703955656,0.8309497501512711,0.9196241442960336,0.8556119453066018,0.9162085154236299,0.47197309588821434,0.0032955396575693437,0.010085515020237572,0.0019067829794982422
35.42075594266256,0.8638490835825602,0.825780409939151,0.9999256736975388,0.3,0.6,0.1,5,5,2000,10,0.9,"{'colsample_bytree': 0.3, 'scale_pos_weight': 10, 'learning_rate': 0.1, 'min_child_weight': 5, 'n_estimators': 2000, 'subsample': 0.9, 'max_depth': 5, 'gamma': 0.6}",138,0.8271060499982595,0.999895633467062,0.8255206278019965,0.999976357620065,0.8247140899812656,0.9999050300054894,0.8694015321644201,0.06119386410450223,0.0009936408460617695,3.604366551453498e-05
12.837407986323038,0.3794669310251872,0.8305472159138074,0.9999727257045906,0.2,0.4,0.1,9,1,500,10,0.8,"{'colsample_bytree': 0.2, 'scale_pos_weight': 10, 'learning_rate': 0.1, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.8, 'max_depth': 9, 'gamma': 0.4}",121,0.8245620413957429,0.9999634668682288,0.8324907032131367,0.9999846905900421,0.8345908403160311,0.9999700196555007,0.2995889223804819,0.025837195718560215,0.004318723435593338,8.873316484834655e-06
41.94064394632975,0.5511620044708252,0.8600105241529922,0.9449085640407936,0.5,0.2,0.001,8,7,800,15,0.5,"{'colsample_bytree': 0.5, 'scale_pos_weight': 15, 'learning_rate': 0.001, 'min_child_weight': 7, 'n_estimators': 800, 'subsample': 0.5, 'max_depth': 8, 'gamma': 0.2}",41,0.8635557326257403,0.9429777894063608,0.8527130523328242,0.9469744051858204,0.8637628275032856,0.9447734975301999,0.18854160182909246,0.0061209107536741875,0.005160784391045246,0.0016344044060695722
18.756449699401855,0.526166041692098,0.8188734620893421,0.9938357398764661,0.2,0.6,0.1,3,8,2000,15,0.4,"{'colsample_bytree': 0.2, 'scale_pos_weight': 15, 'learning_rate': 0.1, 'min_child_weight': 8, 'n_estimators': 2000, 'subsample': 0.4, 'max_depth': 3, 'gamma': 0.6}",163,0.815976931021278,0.9937012810822335,0.8185876931124079,0.9940018119364951,0.8220569365607533,0.9938041266106699,0.19084196402633274,0.005862557390947535,0.0024903633505075455,0.00012471099262299646
5.2928573290507,0.21654701232910156,0.8509949942277324,0.8918530683685102,0.1,0.6,0.001,5,1,500,20,0.6,"{'colsample_bytree': 0.1, 'scale_pos_weight': 20, 'learning_rate': 0.001, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.6, 'max_depth': 5, 'gamma': 0.6}",79,0.8505103876160895,0.8912296257534351,0.8461522986237815,0.8935068722778561,0.8563234193005185,0.8908227070742394,0.019238361584454258,0.0033704775434761384,0.004166262078509203,0.0011811565605499836
82.83917872111003,0.9117606480916342,0.8026512525352039,0.9999466549575557,0.8,0.3,0.2,7,6,2000,10,0.3,"{'colsample_bytree': 0.8, 'scale_pos_weight': 10, 'learning_rate': 0.2, 'min_child_weight': 6, 'n_estimators': 2000, 'subsample': 0.3, 'max_depth': 7, 'gamma': 0.3}",186,0.7906242626552533,0.9998881717929338,0.8148302901154613,0.999976357620065,0.8025014990663846,0.9999754354596683,0.40962678731425856,0.012859595855221364,0.009883113617397861,4.135555587901985e-05
10.44476056098938,0.323098103205363,0.8615782548593782,0.8992758752259059,0.2,0.3,0.01,2,2,2000,15,0.1,"{'colsample_bytree': 0.2, 'scale_pos_weight': 15, 'learning_rate': 0.01, 'min_child_weight': 2, 'n_estimators': 2000, 'subsample': 0.1, 'max_depth': 2, 'gamma': 0.3}",26,0.8622317032131791,0.8984081438843344,0.8555674715370534,0.9019625113246031,0.866936498615888,0.8974569704687805,0.21773060609268133,0.006183531769171742,0.004664112051957111,0.001939019144091677
6.60886565844218,0.09826469421386719,0.853317780755096,0.9102332135612329,0.6,0.8,0.2,1,1,800,10,0.9,"{'colsample_bytree': 0.6, 'scale_pos_weight': 10, 'learning_rate': 0.2, 'min_child_weight': 1, 'n_estimators': 800, 'subsample': 0.9, 'max_depth': 1, 'gamma': 0.8}",72,0.8538875716070538,0.9085788902455569,0.8442066664500124,0.9136406842724882,0.8618606443033923,0.9084800661656532,0.036473854938921885,0.002266496524732602,0.007218114914229169,0.002409783397699178
30.600852251052856,0.3470877806345622,0.8293722577978948,0.9845746264002001,0.6,0.9,0.1,2,7,2000,10,0.7,"{'colsample_bytree': 0.6, 'scale_pos_weight': 10, 'learning_rate': 0.1, 'min_child_weight': 7, 'n_estimators': 2000, 'subsample': 0.7, 'max_depth': 2, 'gamma': 0.9}",128,0.8299904459461027,0.9840637052541814,0.8272685630100078,0.9853455033452998,0.8308579320029702,0.9843146706011194,0.8633181886353716,0.0031404376098121585,0.0015291134311821387,0.0005546376292712706
28.53517238299052,0.3707554340362549,0.8225119358493105,0.99994115288606,0.7,0.2,0.2,5,9,800,10,0.9,"{'colsample_bytree': 0.7, 'scale_pos_weight': 10, 'learning_rate': 0.2, 'min_child_weight': 9, 'n_estimators': 800, 'subsample': 0.9, 'max_depth': 5, 'gamma': 0.2}",150,0.8164751343176201,0.9999082310987073,0.8249534580333059,0.9999717066600778,0.8261090761090761,0.9999435208993949,0.5214695696711463,0.003335123052557404,0.004295267215261394,2.596783058827322e-05
34.5960017045339,0.3025430043538411,0.862430512870385,0.8832810775858299,0.8,0.7,0.001,3,6,1500,20,0.3,"{'colsample_bytree': 0.8, 'scale_pos_weight': 20, 'learning_rate': 0.001, 'min_child_weight': 6, 'n_estimators': 1500, 'subsample': 0.3, 'max_depth': 3, 'gamma': 0.7}",20,0.8677711204545719,0.8795041378374713,0.8541050556259683,0.8884137804068623,0.8654149073996402,0.881925314513156,0.20181200425916662,0.004848049945071408,0.0059650573444982894,0.00376156020914154
8.619757254918417,0.2521356741587321,0.8606938014226894,0.8866126234618342,0.2,0.8,0.001,4,7,800,10,0.3,"{'colsample_bytree': 0.2, 'scale_pos_weight': 10, 'learning_rate': 0.001, 'min_child_weight': 7, 'n_estimators': 800, 'subsample': 0.3, 'max_depth': 4, 'gamma': 0.8}",35,0.8637116145577478,0.8832341027579123,0.8528561988638035,0.8898580972728903,0.8655139389872215,0.8867456703547003,0.04419405573202243,0.01165735337663078,0.0055906531347872,0.0027058704009851006
16.84786868095398,0.3629186153411865,0.8252541531336612,0.9962153419718786,0.3,0.6,0.1,3,8,1500,20,0.9,"{'colsample_bytree': 0.3, 'scale_pos_weight': 20, 'learning_rate': 0.1, 'min_child_weight': 8, 'n_estimators': 1500, 'subsample': 0.9, 'max_depth': 3, 'gamma': 0.6}",142,0.8206568702157205,0.9957105064247922,0.8290977435464127,0.9969228085984622,0.8260088794439939,0.9960127108923814,0.09255049016609196,0.0018710177160637027,0.0034872043122860133,0.0005152434090504373
23.89713970820109,0.31590859095255536,0.8608268242771104,0.9115925815087594,0.5,0.4,0.01,2,8,2000,20,0.9,"{'colsample_bytree': 0.5, 'scale_pos_weight': 20, 'learning_rate': 0.01, 'min_child_weight': 8, 'n_estimators': 2000, 'subsample': 0.9, 'max_depth': 2, 'gamma': 0.4}",34,0.8611765024426659,0.9100236447855495,0.8546729991596911,0.9149183417389746,0.8666320250289716,0.909835758001754,0.2557259147997879,0.007019066824964626,0.00488827536571848,0.0023529182154000596
6.665661334991455,0.4190982977549235,0.7800119234253976,0.9521686598684221,0.1,0.2,0.2,5,6,1000,20,0.1,"{'colsample_bytree': 0.1, 'scale_pos_weight': 20, 'learning_rate': 0.2, 'min_child_weight': 6, 'n_estimators': 1000, 'subsample': 0.1, 'max_depth': 5, 'gamma': 0.2}",197,0.7764041945004236,0.9554466344942536,0.7936465379431159,0.9506024446608432,0.7699837976555535,0.9504569004501695,0.03927152800492991,0.001773360162256254,0.009991076295440745,0.0023186395457985716
66.68924895922343,1.1544649600982666,0.8229114583104742,0.9999339954456881,0.4,0.7,0.1,8,9,2000,15,0.5,"{'colsample_bytree': 0.4, 'scale_pos_weight': 15, 'learning_rate': 0.1, 'min_child_weight': 9, 'n_estimators': 2000, 'subsample': 0.5, 'max_depth': 8, 'gamma': 0.7}",147,0.8308309706067791,0.9999051301432254,0.8198961297820614,0.9999736445600725,0.8180047970124307,0.9999232116337663,0.05192707349552699,0.09068183362811509,0.005653720623580355,2.8991657175246812e-05
15.46933643023173,0.3599089781443278,0.8257777637806679,0.9987665454902878,0.3,0.8,0.1,4,6,1000,20,0.8,"{'colsample_bytree': 0.3, 'scale_pos_weight': 20, 'learning_rate': 0.1, 'min_child_weight': 6, 'n_estimators': 1000, 'subsample': 0.8, 'max_depth': 4, 'gamma': 0.8}",139,0.8234256118269131,0.9986325755373375,0.8272236846381333,0.9990415146626358,0.826684624394548,0.99862554627089,0.1803076736455365,0.012417303367781928,0.0016779562915379626,0.00019445374249080723
16.3024320602417,0.11390773455301921,0.8604783123050544,0.8707287802255214,0.9,0.6,0.001,2,9,800,10,0.4,"{'colsample_bytree': 0.9, 'scale_pos_weight': 10, 'learning_rate': 0.001, 'min_child_weight': 9, 'n_estimators': 800, 'subsample': 0.4, 'max_depth': 2, 'gamma': 0.6}",36,0.8641603069674968,0.8649870147489196,0.8508985733320333,0.877796704601059,0.8663764846970954,0.8694026213265857,0.16080267781445973,0.0017338391975707066,0.006834052481502392,0.005312944042362975
12.060657978057861,0.5909820397694906,0.8204705610812973,0.9976445969050786,0.1,0.4,0.1,9,8,1000,20,0.3,"{'colsample_bytree': 0.1, 'scale_pos_weight': 20, 'learning_rate': 0.1, 'min_child_weight': 8, 'n_estimators': 1000, 'subsample': 0.3, 'max_depth': 9, 'gamma': 0.4}",157,0.8190458323824406,0.9973931623931624,0.8264770013819444,0.9976404129664889,0.8158882395523618,0.9979002153555844,0.017389091450284555,0.008797948289187021,0.00443851265185885,0.00020702464536346874
26.67243830362956,0.2760416666666667,0.8633861444250616,0.873784669931375,0.5,0.5,0.001,2,9,2000,10,0.7,"{'colsample_bytree': 0.5, 'scale_pos_weight': 10, 'learning_rate': 0.001, 'min_child_weight': 9, 'n_estimators': 2000, 'subsample': 0.7, 'max_depth': 2, 'gamma': 0.5}",15,0.8694757648078166,0.8697065720875244,0.8528778642847085,0.8791679626372881,0.8678044813540997,0.8724794750693127,0.18265706356373268,0.005821530646286053,0.007461736201033292,0.003971324548540031
12.684107621510824,0.19092965126037598,0.8557360659598238,0.9129100003323125,0.8,0.3,0.01,4,2,500,20,0.2,"{'colsample_bytree': 0.8, 'scale_pos_weight': 20, 'learning_rate': 0.01, 'min_child_weight': 2, 'n_estimators': 500, 'subsample': 0.2, 'max_depth': 4, 'gamma': 0.3}",61,0.8554359472244893,0.9099808128379557,0.8506490341091101,0.9149003192690242,0.8611243153227885,0.9138488688899575,0.07803783683304102,0.013306441178653393,0.004281573105860402,0.0021152606628548603
62.97264154752096,0.9403477509816488,0.8586407276071852,0.9396151082398784,0.6,0.6,0.001,6,6,1500,20,0.8,"{'colsample_bytree': 0.6, 'scale_pos_weight': 20, 'learning_rate': 0.001, 'min_child_weight': 6, 'n_estimators': 1500, 'subsample': 0.8, 'max_depth': 6, 'gamma': 0.6}",48,0.8605084922774621,0.9378522007093436,0.8519605658388929,0.9427230401775117,0.8634536936063653,0.9382700838327801,0.49668030177154704,0.0612010481697471,0.004874216078779366,0.0022042515393263487
4.624167362848918,0.10415124893188477,0.8631224788129384,0.8722672033633566,0.3,0.3,0.01,1,4,800,15,0.8,"{'colsample_bytree': 0.3, 'scale_pos_weight': 15, 'learning_rate': 0.01, 'min_child_weight': 4, 'n_estimators': 800, 'subsample': 0.8, 'max_depth': 1, 'gamma': 0.3}",16,0.8671591968405865,0.8704961528771054,0.853611006652832,0.8774050550121361,0.8685975107730833,0.8689004022008281,0.11566762451394906,0.0015915788636243907,0.006751210445155616,0.003690956942660439
2.79436461130778,0.06510639190673828,0.8624622262399572,0.8694945428577973,0.3,0.1,0.01,1,8,500,10,0.3,"{'colsample_bytree': 0.3, 'scale_pos_weight': 10, 'learning_rate': 0.01, 'min_child_weight': 8, 'n_estimators': 500, 'subsample': 0.3, 'max_depth': 1, 'gamma': 0.1}",19,0.8650534369451783,0.8671423726185631,0.8541487733502944,0.8745880266848829,0.8681850733377451,0.8667532292699457,0.03171760699408876,0.0009400267607091225,0.006015918369560045,0.0036051390411495224
8.858153661092123,0.13895066579182944,0.8264373650628684,0.9925316677376602,0.5,0.6,0.2,3,9,500,15,0.8,"{'colsample_bytree': 0.5, 'scale_pos_weight': 15, 'learning_rate': 0.2, 'min_child_weight': 9, 'n_estimators': 500, 'subsample': 0.8, 'max_depth': 3, 'gamma': 0.6}",135,0.8239887981619084,0.9917555284221952,0.8317734230281758,0.9932668633635162,0.8235497891986441,0.9925726114272694,0.1844025264797355,0.002856803367491937,0.0037774169457006003,0.0006176787814085804
16.609068314234417,0.17369802792867026,0.8658785145942482,0.8964068070763366,0.7,0.4,0.01,2,5,1000,15,0.4,"{'colsample_bytree': 0.7, 'scale_pos_weight': 15, 'learning_rate': 0.01, 'min_child_weight': 5, 'n_estimators': 1000, 'subsample': 0.4, 'max_depth': 2, 'gamma': 0.4}",1,0.8688332836935122,0.8937885923600211,0.8585808994554242,0.8999906980800256,0.870221628809415,0.8954411307889627,0.18750762238790059,0.001498377928867118,0.0051912275721020555,0.0026224577352203194
35.52454193433126,1.0403122901916504,0.8490907368531893,0.9853982906752674,0.4,0.3,0.01,7,4,1500,20,0.2,"{'colsample_bytree': 0.4, 'scale_pos_weight': 20, 'learning_rate': 0.01, 'min_child_weight': 4, 'n_estimators': 1500, 'subsample': 0.2, 'max_depth': 7, 'gamma': 0.3}",87,0.844377613343184,0.9853975037308371,0.8488597024718697,0.9850256529511795,0.8540367605253101,0.9857717153437856,0.2114821124628772,0.002731658317393192,0.003946712798031887,0.0003045792046703552
118.55955195426941,1.1592330932617188,0.8498720280769655,0.9988616679875365,0.9,0.3,0.01,9,6,1500,15,0.4,"{'colsample_bytree': 0.9, 'scale_pos_weight': 15, 'learning_rate': 0.01, 'min_child_weight': 6, 'n_estimators': 1500, 'subsample': 0.4, 'max_depth': 9, 'gamma': 0.3}",83,0.845826580383632,0.9989686415876893,0.8503546165143123,0.9990298872626678,0.8534363572531511,0.9985864751122523,0.2466504375832209,0.03661245836319015,0.0031253633560165317,0.00019619054875515653
6.3988572756449384,0.16822004318237305,0.8566328290554776,0.8607479224131472,0.3,0.6,0.001,1,1,1500,10,0.1,"{'colsample_bytree': 0.3, 'scale_pos_weight': 10, 'learning_rate': 0.001, 'min_child_weight': 1, 'n_estimators': 1500, 'subsample': 0.1, 'max_depth': 1, 'gamma': 0.6}",57,0.8601151128113287,0.8567982634649302,0.8489927900574289,0.8661540921180763,0.8607907147983485,0.8592914116564354,0.0729861495048048,0.007725640061100684,0.00540935956934745,0.003955919626338097
14.86873428026835,0.170454740524292,0.8501757808993766,0.9080419445185455,0.8,0.2,0.1,1,2,1500,20,0.9,"{'colsample_bytree': 0.8, 'scale_pos_weight': 20, 'learning_rate': 0.1, 'min_child_weight': 2, 'n_estimators': 1500, 'subsample': 0.9, 'max_depth': 1, 'gamma': 0.2}",82,0.8501297726754058,0.9066691861929956,0.8414420039895326,0.9112330373191092,0.8589572711710116,0.9062236100435315,0.1397937075476836,0.007274614779530582,0.007150306568196906,0.0022637637498349617
45.31706929206848,0.5655490557352701,0.8536112277053277,0.9814812871471587,0.7,0.8,0.01,6,7,1000,15,0.4,"{'colsample_bytree': 0.7, 'scale_pos_weight': 15, 'learning_rate': 0.01, 'min_child_weight': 7, 'n_estimators': 1000, 'subsample': 0.4, 'max_depth': 6, 'gamma': 0.8}",71,0.8511907755029416,0.9815676299009634,0.8513852715373628,0.9822069774089308,0.8582590013887724,0.9806692541315816,0.2246266022541813,0.055802561313591716,0.003286955478203507,0.0006307347687559171
48.081689993540444,0.5350057284037272,0.8510901188861164,0.991944702301588,0.8,0.3,0.01,7,2,800,10,0.4,"{'colsample_bytree': 0.8, 'scale_pos_weight': 10, 'learning_rate': 0.01, 'min_child_weight': 2, 'n_estimators': 800, 'subsample': 0.4, 'max_depth': 7, 'gamma': 0.3}",78,0.847749382080927,0.9919701726844584,0.8490330258391096,0.9927427583099574,0.8564896370239882,0.9911211759103483,0.23432233279435224,0.04393541290244897,0.003853287536453514,0.0006622531867209885
23.83023540178935,0.5103026231129965,0.7910450581482518,0.9994783324488936,0.5,0.3,0.2,6,4,1000,15,0.2,"{'colsample_bytree': 0.5, 'scale_pos_weight': 15, 'learning_rate': 0.2, 'min_child_weight': 4, 'n_estimators': 1000, 'subsample': 0.2, 'max_depth': 6, 'gamma': 0.3}",192,0.7907727953150323,0.9994828187685331,0.8023502339091693,0.9995631973412011,0.7800100662696082,0.9993889812369465,0.15510279353835082,0.003065410323404922,0.009121927145975288,7.119413853843125e-05
75.20046933492024,1.1881926854451497,0.8411048713706237,0.9976589979100127,0.5,0.1,0.01,6,3,2000,20,0.5,"{'colsample_bytree': 0.5, 'scale_pos_weight': 20, 'learning_rate': 0.01, 'min_child_weight': 3, 'n_estimators': 2000, 'subsample': 0.5, 'max_depth': 6, 'gamma': 0.1}",108,0.8346371200136155,0.9976358121596217,0.843753627023589,0.9980829324302719,0.8449258544678392,0.9972582491401444,0.10859645225211134,0.05760895864071005,0.0045990175082501064,0.0003370744888198887
23.454249382019043,0.30198438962300617,0.80584957416547,0.99889692889692,0.9,0.3,0.2,8,6,500,15,0.2,"{'colsample_bytree': 0.9, 'scale_pos_weight': 15, 'learning_rate': 0.2, 'min_child_weight': 6, 'n_estimators': 500, 'subsample': 0.2, 'max_depth': 8, 'gamma': 0.3}",183,0.807099783776675,0.9990329864139388,0.7992482098945977,0.9989521774728815,0.8112015211251853,0.9987056228039398,0.07121593745461685,0.008068175580098246,0.004959137683083519,0.00013923849359333894
6.849425315856934,0.26585761706034344,0.8540055057061972,0.8965258296411164,0.2,0.1,0.001,9,4,500,15,0.1,"{'colsample_bytree': 0.2, 'scale_pos_weight': 15, 'learning_rate': 0.001, 'min_child_weight': 4, 'n_estimators': 500, 'subsample': 0.1, 'max_depth': 9, 'gamma': 0.1}",70,0.8544809286385667,0.8925107079868986,0.8491235563478908,0.8972224079376384,0.8584127916188986,0.899844372998812,0.1064130799577936,0.005496719275351704,0.0038070074540354254,0.00303420243437273
